Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
lad_introduction_2b13f8cc	footman	Very well, sir. Allow me to assist you with your luggage. You can follow me to the car.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	94	footman "[what]"
lad_introduction_047fa876		And just like that, we are on our way.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	98	"[what]"
lad_introduction_40afd89d	lad	So, you're Lady Claythorn's driver?	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	104	lad "[what]"
lad_introduction_a4e9988a	footman	Yes— I mean, no.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	108	footman "[what]"
lad_introduction_ba54d5d8	footman	I am actually her footman. I also drive people when necessary.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	108	footman "[what]"
lad_introduction_1b0158e4	lad	Oh. The driver must be busy with all the guests coming, I suppose.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	114	lad "[what]"
lad_introduction_a58480e4	lad	Do you know how many people have been invited this weekend?	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	114	lad "[what]"
lad_introduction_c8b265bc	footman	Well... I am not sure, sir. Half a dozen at least, I believe.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	120	footman "[what]"
lad_introduction_d6c09df9	footman	I'm sorry, sir, but I must concentrate on the road. Lady Claythorn doesn't like it when I'm distracted.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	120	footman "[what]"
lad_introduction_f9ac74ee	lad	Of course, I am sorry.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	126	lad "[what]"
lad_introduction_0d1d8cfa	footman	No need for apologies, sir.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	130	footman "[what]"
lad_introduction_e76ee63b		I seem to have made him uneasy. Perhaps he's not used to small talk with guests.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	134	"[what]"
lad_introduction_39cc19a5		This feels odd, as I'm usually on the other end of this treatment.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	134	"[what]"
lad_introduction_143ac34f		I wonder how well I'll blend in with the other folks at the manor.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	134	"[what]"
lad_introduction_4ac3eeb6		They might be used to this kind of service.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	134	"[what]"
lad_introduction_6dae6201		But then again, perhaps not. Maybe Lady Claythorn likes to help people like me.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	134	"[what]"
lad_introduction_ccd78b76		We'll see.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	134	"[what]"
lad_introduction_283ec2df		After we leave Aberdeen, we drive into the countryside, then into what seems to be a vast forest.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	134	"[what]"
lad_introduction_0627ea49		About twenty minutes later, all signs of human life disappear.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	134	"[what]"
lad_introduction_e5bb9feb		It's nothing but dense woodland as far as the eye can see.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	134	"[what]"
lad_introduction_a74443ae		The isolation makes me feel a bit uneasy, being so far from everywhere else.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	134	"[what]"
lad_introduction_2e0be89f		And the sight of an approaching storm in the sky only adds to my unease.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	134	"[what]"
lad_introduction_1d05768c		Eventually, an imposing mansion emerges on the horizon.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	164	"[what]"
lad_introduction_8ce8cec2		It's bigger than any house I've ever been in.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	164	"[what]"
lad_introduction_af26a13a		A big country house.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	164	"[what]"
lad_introduction_63686e1f		Everyone who was anyone in England used to have one.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	164	"[what]"
lad_introduction_cd839bfc		Now I've heard a lot of people can't afford them anymore.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	164	"[what]"
lad_introduction_2e9f2464		They're sold, turned into hotels, or simply abandoned—left there to rot.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	164	"[what]"
lad_introduction_b49fa377		What a shame.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	164	"[what]"
lad_introduction_3fb30bec		As the footman unloads my luggage from the car, I approach the entrance, where a butler opens the door to welcome me.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	164	"[what]"
lad_introduction_f6686c1e		I step into the most remarkable hall I've ever set foot in.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	164	"[what]"
lad_day1_evening_garden_6052df6a		I reach the great hall and prepare to open the door.	game/scripts/lad/Day 1/2_Evening/0_map_choices.rpy	105	"[what]"
lad_day1_evening_garden_82674b80		However, the weather is so bad that only a madman would venture out now.	game/scripts/lad/Day 1/2_Evening/0_map_choices.rpy	105	"[what]"
lad_day1_evening_garden_ff3b428f		I'd be better off doing something else at the moment.	game/scripts/lad/Day 1/2_Evening/0_map_choices.rpy	105	"[what]"
lad_bedroom_stay_away_7a7de327		Should I try to enter anyway?	game/scripts/lad/Day 1/2_Evening/0_map_choices.rpy	131	"[what]"
lad_bedroom_stay_away_7ea233fb		No, that's probably a bad idea.	game/scripts/lad/Day 1/2_Evening/0_map_choices.rpy	131	"[what]"
lad_bedroom_drunk_default_a29689bd		After knocking, the door slightly opens.	game/scripts/lad/Day 1/2_Evening/0_map_choices.rpy	158	"[what]"
lad_bedroom_drunk_default_5ef83bdb		It was not even closed.	game/scripts/lad/Day 1/2_Evening/0_map_choices.rpy	158	"[what]"
lad_bedroom_drunk_default_b82d71ce		It would be easy to go in if I wanted to.	game/scripts/lad/Day 1/2_Evening/0_map_choices.rpy	158	"[what]"
lad_day1_evening_af7c6abf	butler	Welcome, sir.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	31	butler "[what]"
lad_day1_evening_bfc5411e	lad	Hello, I'm Ted Harring. I've been invited by Lady Claythorn.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	35	lad "[what]"
lad_day1_evening_3c49ff91	butler	Yes, of course, Mr Harring.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	39	butler "[what]"
lad_day1_evening_5fb86b28	butler	Welcome to Claythorn Manor.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	39	butler "[what]"
lad_day1_evening_eb4df465	butler	I am afraid you won't have time to change right now.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	39	butler "[what]"
lad_day1_evening_6d2ee9e0	butler	Everyone is already there, and dinner will be ready very soon.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	39	butler "[what]"
lad_day1_evening_5fe3f131	butler	If you'll follow me to the tea room, you may join the rest of the party for some drinks.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	39	butler "[what]"
lad_day1_evening_ab566d1f		Well, it's not as if I have multiple changes of clothes anyway. So, I follow him.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	51	"[what]"
lad_day1_evening_3ad3f9af		As I step into the room, the butler loudly announces me.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	57	"[what]"
lad_day1_evening_2ce34aae	butler	Mr Ted Harring!	game/scripts/lad/Day 1/2_Evening/1_main.rpy	61	butler "[what]"
lad_day1_evening_25b87273		Everyone turns their heads towards me.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	65	"[what]"
lad_day1_evening_6bebd625		Some people nod in my direction, while others barely acknowledge my presence.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	65	"[what]"
lad_day1_evening_1bd87379		From afar, the butler provides me with a brief introduction to each guest.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	65	"[what]"
lad_day1_evening_ccf17a3a	butler	The older gentleman speaking is from India, and his name is Sushil Sinha.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	74	butler "[what]"
lad_day1_evening_cac103d4	butler	He is in conversation with Rosalind Marsh...	game/scripts/lad/Day 1/2_Evening/1_main.rpy	81	butler "[what]"
lad_day1_evening_6540b945	butler	... and with Daniel Baldwin, the gentleman with spectacles.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	87	butler "[what]"
lad_day1_evening_21976c23	butler	Do not be alarmed by the man in the mask.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	93	butler "[what]"
lad_day1_evening_4b24db31	butler	He is a war veteran, Mr Thomas Moody.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	93	butler "[what]"
lad_day1_evening_3c6a37cf	butler	The person on the sofa, who looks rather exhausted, is Mr Samuel Manning.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	101	butler "[what]"
lad_day1_evening_9500777f	butler	The lady in the corner is Mrs Amelia Baxter.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	107	butler "[what]"
lad_day1_evening_86c98c02	lad	I don't see our host in the room.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	112	lad "[what]"
lad_day1_evening_5dd83bae	butler	Lady Claythorn is still busy at the moment.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	116	butler "[what]"
lad_day1_evening_8c058084	butler	You'll meet her at dinner.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	116	butler "[what]"
lad_day1_evening_ce243226		After this introduction, he leaves me and goes to stand in the corner of the room.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	122	"[what]"
lad_day1_evening_a34a9fa5		Most of the guests are already engaged in conversation.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	122	"[what]"
lad_day1_evening_16e13f9b		However, Amelia Baxter and Samuel Manning are alone.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	122	"[what]"
lad_day1_evening_6eab3870		They seem more approachable than the rest.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	122	"[what]"
lad_day1_evening_77eb372d		What is that? A gong?	game/scripts/lad/Day 1/2_Evening/1_main.rpy	150	"[what]"
lad_day1_evening_6afc3c60	butler	Dinner is served. Please, follow me to the dining room.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	154	butler "[what]"
lad_day1_evening_85e5ca08		Everyone takes a seat at the spot labelled with their names.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	168	"[what]"
lad_day1_evening_be953ab1		As I observe each person, Lady Claythorn makes her entrance into the room.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	168	"[what]"
lad_day1_evening_389de44e		She looks younger than I had imagined.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	168	"[what]"
lad_day1_evening_2aaf76b2		I don't know why, but I pictured an elderly, bored lady. Yet she looks nothing like that.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	168	"[what]"
lad_day1_evening_5262775e		Her clothes, which are the most impressive of anyone's in the room, make her status clear.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	168	"[what]"
lad_day1_evening_2c3f7049		She proceeds to take her seat at the table.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	168	"[what]"
lad_day1_evening_52fab469		After her speech, everyone appears pleased.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	186	"[what]"
lad_day1_evening_87aa7235		A few of the guests begin to express their appreciation to the host.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	186	"[what]"
lad_day1_evening_eee3e8d6	host	Please, there's no need to thank me.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	192	host "[what]"
lad_day1_evening_6605e31f	host	The food will be served shortly.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	192	host "[what]"
lad_day1_evening_5addb080	host	Enjoy your meal.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	192	host "[what]"
lad_day1_evening_78c3f2b5		At that moment, the butler enters the room, accompanied by the footman.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	200	"[what]"
lad_day1_evening_6aba31a4		They begin to serve the first dish and pour drinks for everyone.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	200	"[what]"
lad_day1_evening_b9320286		The mood in the room gradually relaxes, and the sound of various conversations fills the space.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	200	"[what]"
lad_day1_evening_e1d85416		I turn my attention to the guests seated next to me.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	200	"[what]"
lad_day1_evening_58717700		I find myself sitting between Amelia Baxter and Daniel Baldwin.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	200	"[what]"
lad_day1_evening_c77b35aa		The dinner comes to an end.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	227	"[what]"
lad_day1_evening_3b10d2f0		The host explains that we can continue our discussion and enjoy drinks in the billiard room, or, for those tired from the journey, we can simply retire for the night.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	227	"[what]"
lad_day1_evening_8d663315		Since I haven't seen my room yet, I should probably head there first.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	227	"[what]"
lad_day1_evening_bfceec02		I ask the footman to show me the way.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	227	"[what]"
lad_day1_evening_a02a60f5		The footman escorts me up the grand staircase, leading me to the first floor.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	241	"[what]"
lad_day1_evening_b251f5e7	footman	Here you are, sir.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	245	footman "[what]"
lad_day1_evening_52798528	footman	You've been assigned the 'William the Conqueror' room.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	245	footman "[what]"
lad_day1_evening_9c874b99		I step into the bedroom.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	255	"[what]"
lad_day1_evening_30915c26		It is more spacious than my flat, and more luxurious than I could have imagined.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	255	"[what]"
lad_day1_evening_1a231ce1	footman	I hope the room suits your taste.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	261	footman "[what]"
lad_day1_evening_a58f4ddc	lad	This is... this is good, yes. Thank you.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	265	lad "[what]"
lad_day1_evening_6f2033a8		The footman exits the room.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	269	"[what]"
lad_day1_evening_389f4b1b		I look around in disbelief.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	269	"[what]"
lad_day1_evening_fdee7ca1		After a while, I unpack my modest luggage.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	269	"[what]"
lad_day1_evening_9647743f		It does not take long. So, what should I do now?	game/scripts/lad/Day 1/2_Evening/1_main.rpy	269	"[what]"
lad_day1_evening_19c3396a		Wow, I'm not feeling well.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	293	"[what]"
lad_day1_evening_38edfc7b		Even worse, I think I might be getting sick.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	293	"[what]"
lad_day1_evening_86fdf571		I'd better return to my room.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	293	"[what]"
lad_day1_evening_9dcc0c4a		It's getting quite late now.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	303	"[what]"
lad_day1_evening_3d5057ec		Going back to my room is probably the best thing to do.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	303	"[what]"
lad_day1_evening_8eb87d82		I hurry to my room.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	315	"[what]"
lad_day1_evening_43fe9498		I head straight for the bathroom and throw up all the Port I've been drinking.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	315	"[what]"
lad_day1_evening_06aca590		Great. If I didn't look foolish enough before, this surely seals it.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	315	"[what]"
lad_day1_evening_28128dc2		I should go to bed before I do anything more embarrassing.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	315	"[what]"
lad_day1_evening_75e9a351		Almost instantly, I fall asleep.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	315	"[what]"
lad_day1_evening_9eddfde5		It's been a long day and I'm exhausted from the trip.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	331	"[what]"
lad_day1_evening_73a481ce		So I change and get directly into bed.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	331	"[what]"
lad_day1_evening_75e9a351_1		Almost instantly, I fall asleep.	game/scripts/lad/Day 1/2_Evening/1_main.rpy	331	"[what]"
